CNP: 5020701012216, Găsit: True, Iterații: 1
CNP: 6060602013061, Găsit: True, Iterații: 1
CNP: 6000419012859, Găsit: True, Iterații: 1
CNP: 2990711013281, Găsit: True, Iterații: 1
CNP: 1980612014037, Găsit: True, Iterații: 1
CNP: 2931020015418, Găsit: True, Iterații: 1
CNP: 5040412016671, Găsit: True, Iterații: 1
CNP: 1970621019065, Găsit: True, Iterații: 1
CNP: 2660705017828, Găsit: True, Iterații: 1
CNP: 1721105011983, Găsit: True, Iterații: 1
CNP: 6091120013978, Găsit: True, Iterații: 1
CNP: 6030521019132, Găsit: True, Iterații: 1
CNP: 1890525015719, Găsit: True, Iterații: 1
CNP: 2950506011946, Găsit: True, Iterații: 1
CNP: 5090726012461, Găsit: True, Iterații: 1
CNP: 5010709013713, Găsit: True, Iterații: 1
CNP: 2980830019858, Găsit: True, Iterații: 1
CNP: 5030430016003, Găsit: True, Iterații: 1
CNP: 1650617019503, Găsit: True, Iterații: 1
CNP: 6020106017243, Găsit: True, Iterații: 1
CNP: 1990104013852, Găsit: True, Iterații: 1
CNP: 1750905013103, Găsit: True, Iterații: 1
CNP: 2521020015115, Găsit: True, Iterații: 1
CNP: 1951114011983, Găsit: True, Iterații: 1
CNP: 2970516017199, Găsit: True, Iterații: 1
CNP: 6060729010340, Găsit: True, Iterații: 1
CNP: 5080717012110, Găsit: True, Iterații: 1
CNP: 5070303013009, Găsit: True, Iterații: 1
CNP: 2760106010814, Găsit: True, Iterații: 1
CNP: 6000118010499, Găsit: True, Iterații: 1
CNP: 6070820011931, Găsit: True, Iterații: 1
CNP: 1680606011257, Găsit: True, Iterații: 1
CNP: 5000921010521, Găsit: True, Iterații: 1
CNP: 6010610016996, Găsit: True, Iterații: 1
CNP: 2890202012985, Găsit: True, Iterații: 1
CNP: 5060803010855, Găsit: True, Iterații: 1
CNP: 6091222016286, Găsit: True, Iterații: 1
CNP: 5010611010961, Găsit: True, Iterații: 1
CNP: 2960417011367, Găsit: True, Iterații: 1
CNP: 5050107015130, Găsit: True, Iterații: 1
CNP: 1991012015415, Găsit: True, Iterații: 1
CNP: 2970424013921, Găsit: True, Iterații: 1
CNP: 2730415017576, Găsit: True, Iterații: 1
CNP: 6210823015998, Găsit: True, Iterații: 1
CNP: 1990718016135, Găsit: True, Iterații: 1
CNP: 5080707019556, Găsit: True, Iterații: 1
CNP: 1920801018819, Găsit: True, Iterații: 1
CNP: 6010302015475, Găsit: True, Iterații: 1
CNP: 2751124012517, Găsit: True, Iterații: 1
CNP: 2830621010176, Găsit: True, Iterații: 1
CNP: 5050926014283, Găsit: True, Iterații: 1
CNP: 6011117019053, Găsit: True, Iterații: 1
CNP: 1620126011904, Găsit: True, Iterații: 1
CNP: 6221223016815, Găsit: True, Iterații: 1
CNP: 2730306013097, Găsit: True, Iterații: 1
CNP: 6070107011529, Găsit: True, Iterații: 1
CNP: 6041208015174, Găsit: True, Iterații: 1
CNP: 1671226014366, Găsit: True, Iterații: 1
CNP: 1990714017160, Găsit: True, Iterații: 1
CNP: 6020919015680, Găsit: True, Iterații: 1
CNP: 2990122013358, Găsit: True, Iterații: 1
CNP: 6060508018520, Găsit: True, Iterații: 1
CNP: 1490219018000, Găsit: True, Iterații: 1
CNP: 2780812013285, Găsit: True, Iterații: 1
CNP: 1930801015231, Găsit: True, Iterații: 1
CNP: 5000612017897, Găsit: True, Iterații: 1
CNP: 6030119014063, Găsit: True, Iterații: 1
CNP: 5030125017512, Găsit: True, Iterații: 1
CNP: 5080406012912, Găsit: True, Iterații: 1
CNP: 5221206012258, Găsit: True, Iterații: 1
CNP: 5070702017753, Găsit: True, Iterații: 1
CNP: 2990909016772, Găsit: True, Iterații: 1
CNP: 5111209011444, Găsit: True, Iterații: 1
CNP: 6061027017482, Găsit: True, Iterații: 1
CNP: 6200902018741, Găsit: True, Iterații: 1
CNP: 5001120012225, Găsit: True, Iterații: 1
CNP: 6051127018295, Găsit: True, Iterații: 1
CNP: 1471118017525, Găsit: True, Iterații: 1
CNP: 6060303018634, Găsit: True, Iterații: 1
CNP: 5091114010562, Găsit: True, Iterații: 1
CNP: 2321017011573, Găsit: True, Iterații: 1
CNP: 1480320014528, Găsit: True, Iterații: 1
CNP: 5070223014341, Găsit: True, Iterații: 1
CNP: 1820329019886, Găsit: True, Iterații: 1
CNP: 1890727012433, Găsit: True, Iterații: 1
CNP: 6020918014934, Găsit: True, Iterații: 1
CNP: 2990515014711, Găsit: True, Iterații: 1
CNP: 1940821014632, Găsit: True, Iterații: 1
CNP: 1920406010661, Găsit: True, Iterații: 1
CNP: 1321031010726, Găsit: True, Iterații: 1
CNP: 5061104019438, Găsit: True, Iterații: 1
CNP: 1311022015291, Găsit: True, Iterații: 1
CNP: 5010525018934, Găsit: True, Iterații: 1
CNP: 2300111016695, Găsit: True, Iterații: 1
CNP: 6000604017530, Găsit: True, Iterații: 1
CNP: 2520208017052, Găsit: True, Iterații: 1
CNP: 2981120013187, Găsit: True, Iterații: 1
CNP: 1800315017353, Găsit: True, Iterații: 1
CNP: 2760110014757, Găsit: True, Iterații: 1
CNP: 2800815010940, Găsit: True, Iterații: 1
CNP: 1990918014227, Găsit: True, Iterații: 1
CNP: 6070917016047, Găsit: True, Iterații: 1
CNP: 1590308014320, Găsit: True, Iterații: 1
CNP: 6060822013519, Găsit: True, Iterații: 1
CNP: 2860718014669, Găsit: True, Iterații: 1
CNP: 2900525019702, Găsit: True, Iterații: 1
CNP: 1991207017491, Găsit: True, Iterații: 1
CNP: 6080827012568, Găsit: True, Iterații: 1
CNP: 2321004010578, Găsit: True, Iterații: 1
CNP: 2580719011487, Găsit: True, Iterații: 1
CNP: 2710531017696, Găsit: True, Iterații: 1
CNP: 2360105013010, Găsit: True, Iterații: 1
CNP: 5091106019067, Găsit: True, Iterații: 1
CNP: 1840827015810, Găsit: True, Iterații: 1
CNP: 5070620016016, Găsit: True, Iterații: 1
CNP: 2611201019662, Găsit: True, Iterații: 1
CNP: 1961125018974, Găsit: True, Iterații: 1
CNP: 6030424013494, Găsit: True, Iterații: 1
CNP: 6051022011666, Găsit: True, Iterații: 1
CNP: 1730625010541, Găsit: True, Iterații: 1
CNP: 5050807015224, Găsit: True, Iterații: 1
CNP: 1840313015824, Găsit: True, Iterații: 1
CNP: 6031114012833, Găsit: True, Iterații: 1
CNP: 2941026018848, Găsit: True, Iterații: 1
CNP: 1880317014914, Găsit: True, Iterații: 1
CNP: 1790202011686, Găsit: True, Iterații: 1
CNP: 1530525019865, Găsit: True, Iterații: 1
CNP: 2950623013137, Găsit: True, Iterații: 1
CNP: 1990530015020, Găsit: True, Iterații: 1
CNP: 1831107012416, Găsit: True, Iterații: 1
CNP: 5080206010567, Găsit: True, Iterații: 1
CNP: 1960813012061, Găsit: True, Iterații: 1
CNP: 1780611014103, Găsit: True, Iterații: 1
CNP: 1750525012441, Găsit: True, Iterații: 1
CNP: 5040908017074, Găsit: True, Iterații: 1
CNP: 2750808010331, Găsit: True, Iterații: 1
CNP: 5030422015896, Găsit: True, Iterații: 1
CNP: 2940703015709, Găsit: True, Iterații: 1
CNP: 5030415011541, Găsit: True, Iterații: 1
CNP: 5051106017204, Găsit: True, Iterații: 1
CNP: 1970204017259, Găsit: True, Iterații: 1
CNP: 6050212018475, Găsit: True, Iterații: 1
CNP: 2660205011511, Găsit: True, Iterații: 1
CNP: 5070817011511, Găsit: True, Iterații: 1
CNP: 6181228015940, Găsit: True, Iterații: 1
CNP: 5040316012321, Găsit: True, Iterații: 1
CNP: 6001025019975, Găsit: True, Iterații: 1
CNP: 6020112017491, Găsit: True, Iterații: 1
CNP: 6050319015237, Găsit: True, Iterații: 1
CNP: 1540627016711, Găsit: True, Iterații: 1
CNP: 5000822014827, Găsit: True, Iterații: 1
CNP: 6010517011140, Găsit: True, Iterații: 1
CNP: 5050522012321, Găsit: True, Iterații: 1
CNP: 1950719010101, Găsit: True, Iterații: 1
CNP: 6000519018749, Găsit: True, Iterații: 1
CNP: 6050413018934, Găsit: True, Iterații: 1
CNP: 5070827017700, Găsit: True, Iterații: 1
CNP: 6061217016271, Găsit: True, Iterații: 1
CNP: 1821012016069, Găsit: True, Iterații: 1
CNP: 5070804016996, Găsit: True, Iterații: 1
CNP: 6050815011712, Găsit: True, Iterații: 1
CNP: 6030206013934, Găsit: True, Iterații: 1
CNP: 5061006014780, Găsit: True, Iterații: 1
CNP: 1990814011315, Găsit: True, Iterații: 1
CNP: 2971210013355, Găsit: True, Iterații: 1
CNP: 1730219014476, Găsit: True, Iterații: 1
CNP: 5031217017357, Găsit: True, Iterații: 1
CNP: 6080610019585, Găsit: True, Iterații: 1
CNP: 5211208012626, Găsit: True, Iterații: 1
CNP: 6030619010355, Găsit: True, Iterații: 1
CNP: 2431024013042, Găsit: True, Iterații: 1
CNP: 6011115010422, Găsit: True, Iterații: 1
CNP: 2910314019385, Găsit: True, Iterații: 1
CNP: 1690310010851, Găsit: True, Iterații: 1
CNP: 6050308013913, Găsit: True, Iterații: 1
CNP: 5040531019134, Găsit: True, Iterații: 1
CNP: 6011213014735, Găsit: True, Iterații: 1
CNP: 1680613019734, Găsit: True, Iterații: 1
CNP: 2980711015509, Găsit: True, Iterații: 1
CNP: 2720115012498, Găsit: True, Iterații: 1
CNP: 1940719019255, Găsit: True, Iterații: 1
CNP: 2980821018749, Găsit: True, Iterații: 1
CNP: 2331002011476, Găsit: True, Iterații: 1
CNP: 6081203015624, Găsit: True, Iterații: 1
CNP: 5090716018231, Găsit: True, Iterații: 1
CNP: 1620309014981, Găsit: True, Iterații: 1
CNP: 6080513010719, Găsit: True, Iterații: 1
CNP: 2970426012829, Găsit: True, Iterații: 1
CNP: 1750906015695, Găsit: True, Iterații: 1
CNP: 2540805016990, Găsit: True, Iterații: 1
CNP: 5041117015577, Găsit: True, Iterații: 1
CNP: 1960821013792, Găsit: True, Iterații: 1
CNP: 1781026012810, Găsit: True, Iterații: 1
CNP: 1960201014548, Găsit: True, Iterații: 1
CNP: 1670130016841, Găsit: True, Iterații: 1
CNP: 2310328017080, Găsit: True, Iterații: 1
CNP: 6040521012875, Găsit: True, Iterații: 1
CNP: 6030616011914, Găsit: True, Iterații: 1
CNP: 2971207010775, Găsit: True, Iterații: 1
CNP: 1970928017029, Găsit: True, Iterații: 1
CNP: 5000809010297, Găsit: True, Iterații: 1
CNP: 6001122017581, Găsit: True, Iterații: 1
CNP: 1930404018650, Găsit: True, Iterații: 1
CNP: 1990216017803, Găsit: True, Iterații: 1
CNP: 6010425015785, Găsit: True, Iterații: 1
CNP: 6020217011991, Găsit: True, Iterații: 1
CNP: 5150327013975, Găsit: True, Iterații: 1
CNP: 5071222018281, Găsit: True, Iterații: 1
CNP: 5080218013125, Găsit: True, Iterații: 1
CNP: 6100618016689, Găsit: True, Iterații: 1
CNP: 2870122019524, Găsit: True, Iterații: 1
CNP: 2980514019670, Găsit: True, Iterații: 1
CNP: 6161225016892, Găsit: True, Iterații: 1
CNP: 1960914014741, Găsit: True, Iterații: 1
CNP: 2970504011066, Găsit: True, Iterații: 1
CNP: 1790615013311, Găsit: True, Iterații: 1
CNP: 6101031011306, Găsit: True, Iterații: 1
CNP: 6060214017161, Găsit: True, Iterații: 1
CNP: 5080208013445, Găsit: True, Iterații: 1
CNP: 5000417013570, Găsit: True, Iterații: 1
CNP: 1671009017716, Găsit: True, Iterații: 1
CNP: 2800604017200, Găsit: True, Iterații: 1
CNP: 1841002013603, Găsit: True, Iterații: 1
CNP: 1930908017211, Găsit: True, Iterații: 1
CNP: 5071113018963, Găsit: True, Iterații: 1
CNP: 5200410017459, Găsit: True, Iterații: 1
CNP: 2470324015735, Găsit: True, Iterații: 1
CNP: 1700825011296, Găsit: True, Iterații: 1
CNP: 6040423015573, Găsit: True, Iterații: 1
CNP: 2580625011963, Găsit: True, Iterații: 1
CNP: 6040228010466, Găsit: True, Iterații: 1
CNP: 5071223012814, Găsit: True, Iterații: 1
CNP: 1361023019215, Găsit: True, Iterații: 1
CNP: 5081103017489, Găsit: True, Iterații: 1
CNP: 6090530018490, Găsit: True, Iterații: 1
CNP: 1740724014036, Găsit: True, Iterații: 1
CNP: 5001013013461, Găsit: True, Iterații: 1
CNP: 1671005015211, Găsit: True, Iterații: 1
CNP: 6001208014399, Găsit: True, Iterații: 1
CNP: 6000426017881, Găsit: True, Iterații: 1
CNP: 5060821014567, Găsit: True, Iterații: 1
CNP: 5030927011727, Găsit: True, Iterații: 1
CNP: 5100703010277, Găsit: True, Iterații: 1
CNP: 2890307012042, Găsit: True, Iterații: 1
CNP: 2960504019353, Găsit: True, Iterații: 1
CNP: 5000706017458, Găsit: True, Iterații: 1
CNP: 5001014013480, Găsit: True, Iterații: 1
CNP: 2840523012890, Găsit: True, Iterații: 1
CNP: 6000520011683, Găsit: True, Iterații: 1
CNP: 5040109016131, Găsit: True, Iterații: 1
CNP: 1660418019806, Găsit: True, Iterații: 1
CNP: 1660702015111, Găsit: True, Iterații: 1
CNP: 2821117012888, Găsit: True, Iterații: 1
CNP: 5090323016853, Găsit: True, Iterații: 1
CNP: 6090824013551, Găsit: True, Iterații: 1
CNP: 6051226012295, Găsit: True, Iterații: 1
CNP: 1990725017919, Găsit: True, Iterații: 1
CNP: 1520122017318, Găsit: True, Iterații: 1
CNP: 6010125015485, Găsit: True, Iterații: 1
CNP: 5090917013169, Găsit: True, Iterații: 1
CNP: 6020601018581, Găsit: True, Iterații: 1
CNP: 6070120013217, Găsit: True, Iterații: 1
CNP: 6070526015473, Găsit: True, Iterații: 1
CNP: 2560816015045, Găsit: True, Iterații: 1
CNP: 5050913010370, Găsit: True, Iterații: 1
CNP: 6180406019091, Găsit: True, Iterații: 1
CNP: 5000719019797, Găsit: True, Iterații: 1
CNP: 1350716011404, Găsit: True, Iterații: 1
CNP: 6021226016116, Găsit: True, Iterații: 1
CNP: 6010702011253, Găsit: True, Iterații: 1
CNP: 2480927011162, Găsit: True, Iterații: 1
CNP: 2720519010318, Găsit: True, Iterații: 1
CNP: 2960208017384, Găsit: True, Iterații: 1
CNP: 1760309017423, Găsit: True, Iterații: 1
CNP: 5000305017362, Găsit: True, Iterații: 1
CNP: 2950406014358, Găsit: True, Iterații: 1
CNP: 2890916017070, Găsit: True, Iterații: 1
CNP: 1900228017907, Găsit: True, Iterații: 1
CNP: 5050921017808, Găsit: True, Iterații: 1
CNP: 2660628018286, Găsit: True, Iterații: 1
CNP: 5011001012758, Găsit: True, Iterații: 1
CNP: 1360725014742, Găsit: True, Iterații: 1
CNP: 1811005011013, Găsit: True, Iterații: 1
CNP: 2790808012872, Găsit: True, Iterații: 1
CNP: 6070614014829, Găsit: True, Iterații: 1
CNP: 2990213018470, Găsit: True, Iterații: 1
CNP: 5070809011181, Găsit: True, Iterații: 1
CNP: 6030523012127, Găsit: True, Iterații: 1
CNP: 2960716019474, Găsit: True, Iterații: 1
CNP: 6051004013041, Găsit: True, Iterații: 1
CNP: 5080604014336, Găsit: True, Iterații: 1
CNP: 2920919011923, Găsit: True, Iterații: 1
CNP: 5071204015539, Găsit: True, Iterații: 1
CNP: 5060322014457, Găsit: True, Iterații: 1
CNP: 5120813019164, Găsit: True, Iterații: 1
CNP: 2520916019027, Găsit: True, Iterații: 1
CNP: 1650612017241, Găsit: True, Iterații: 1
CNP: 6171214010541, Găsit: True, Iterații: 1
CNP: 2960722014146, Găsit: True, Iterații: 1
CNP: 2911024018848, Găsit: True, Iterații: 1
CNP: 6090519010692, Găsit: True, Iterații: 1
CNP: 2821116015081, Găsit: True, Iterații: 1
CNP: 5010327010452, Găsit: True, Iterații: 1
CNP: 1950426019620, Găsit: True, Iterații: 1
CNP: 5080503014057, Găsit: True, Iterații: 1
CNP: 2450511010127, Găsit: True, Iterații: 1
CNP: 5020116015024, Găsit: True, Iterații: 1
CNP: 2800223017335, Găsit: True, Iterații: 1
CNP: 5010527017321, Găsit: True, Iterații: 1
CNP: 2790310013601, Găsit: True, Iterații: 1
CNP: 2930329010413, Găsit: True, Iterații: 1
CNP: 6010919018434, Găsit: True, Iterații: 1
CNP: 1660712017292, Găsit: True, Iterații: 1
CNP: 5081117014658, Găsit: True, Iterații: 1
CNP: 6090715011690, Găsit: True, Iterații: 1
CNP: 5000120011900, Găsit: True, Iterații: 1
CNP: 1960524013909, Găsit: True, Iterații: 1
CNP: 5020119013475, Găsit: True, Iterații: 1
CNP: 6030824016910, Găsit: True, Iterații: 1
CNP: 1750617013373, Găsit: True, Iterații: 1
CNP: 6050831012714, Găsit: True, Iterații: 1
CNP: 6020619015698, Găsit: True, Iterații: 1
CNP: 6060217019890, Găsit: True, Iterații: 1
CNP: 2951114014622, Găsit: True, Iterații: 1
CNP: 2961019014874, Găsit: True, Iterații: 1
CNP: 1580721010516, Găsit: True, Iterații: 1
CNP: 5011016010956, Găsit: True, Iterații: 1
CNP: 6060601013235, Găsit: True, Iterații: 1
CNP: 2611210019438, Găsit: True, Iterații: 1
CNP: 2750708019684, Găsit: True, Iterații: 1
CNP: 6080417015088, Găsit: True, Iterații: 1
CNP: 1870329011081, Găsit: True, Iterații: 1
CNP: 2800611014878, Găsit: True, Iterații: 1
CNP: 6130524015375, Găsit: True, Iterații: 1
CNP: 6030520016265, Găsit: True, Iterații: 1
CNP: 2930203015921, Găsit: True, Iterații: 1
CNP: 6080605016748, Găsit: True, Iterații: 1
CNP: 2781104010015, Găsit: True, Iterații: 1
CNP: 1850107013691, Găsit: True, Iterații: 1
CNP: 1950930017587, Găsit: True, Iterații: 1
CNP: 5070411014485, Găsit: True, Iterații: 1
CNP: 6210909017464, Găsit: True, Iterații: 1
CNP: 1961105017955, Găsit: True, Iterații: 1
CNP: 5021104018740, Găsit: True, Iterații: 1
CNP: 1941017017841, Găsit: True, Iterații: 1
CNP: 2980117014827, Găsit: True, Iterații: 1
CNP: 6020602011911, Găsit: True, Iterații: 1
CNP: 1831231016273, Găsit: True, Iterații: 1
CNP: 5030406016257, Găsit: True, Iterații: 1
CNP: 1850504014181, Găsit: True, Iterații: 1
CNP: 1980829011092, Găsit: True, Iterații: 1
CNP: 5021007013850, Găsit: True, Iterații: 1
CNP: 5030513011937, Găsit: True, Iterații: 1
CNP: 6071025013533, Găsit: True, Iterații: 1
CNP: 1951129013531, Găsit: True, Iterații: 1
CNP: 1961104010781, Găsit: True, Iterații: 1
CNP: 1950815010794, Găsit: True, Iterații: 1
CNP: 1450602016266, Găsit: True, Iterații: 1
CNP: 1550918016759, Găsit: True, Iterații: 1
CNP: 1950710017255, Găsit: True, Iterații: 1
CNP: 5060607015532, Găsit: True, Iterații: 1
CNP: 6090221019667, Găsit: True, Iterații: 1
CNP: 5060420019614, Găsit: True, Iterații: 1
CNP: 2941219017096, Găsit: True, Iterații: 1
CNP: 6040416012941, Găsit: True, Iterații: 1
CNP: 6240621015906, Găsit: True, Iterații: 1
CNP: 2810403018421, Găsit: True, Iterații: 1
CNP: 1901215012542, Găsit: True, Iterații: 1
CNP: 5010423010914, Găsit: True, Iterații: 1
CNP: 6000228016085, Găsit: True, Iterații: 1
CNP: 1551123013394, Găsit: True, Iterații: 1
CNP: 6031230013513, Găsit: True, Iterații: 1
CNP: 5080715016788, Găsit: True, Iterații: 1
CNP: 5060813010076, Găsit: True, Iterații: 1
CNP: 5160707019847, Găsit: True, Iterații: 1
CNP: 5090930013574, Găsit: True, Iterații: 1
CNP: 2981216019326, Găsit: True, Iterații: 1
CNP: 2561224018795, Găsit: True, Iterații: 1
CNP: 2561124014874, Găsit: True, Iterații: 1
CNP: 6050402017352, Găsit: True, Iterații: 1
CNP: 6031029018311, Găsit: True, Iterații: 1
CNP: 1830929019472, Găsit: True, Iterații: 1
CNP: 6040430013198, Găsit: True, Iterații: 1
CNP: 2860404012078, Găsit: True, Iterații: 1
CNP: 2610120015466, Găsit: True, Iterații: 1
CNP: 2950708013432, Găsit: True, Iterații: 1
CNP: 5060323015515, Găsit: True, Iterații: 1
CNP: 2550222017684, Găsit: True, Iterații: 1
CNP: 1570901013181, Găsit: True, Iterații: 1
CNP: 6010824019215, Găsit: True, Iterații: 1
CNP: 6041008016320, Găsit: True, Iterații: 1
CNP: 1870718017451, Găsit: True, Iterații: 1
CNP: 5110630017037, Găsit: True, Iterații: 1
CNP: 6080326017005, Găsit: True, Iterații: 1
CNP: 2980313012571, Găsit: True, Iterații: 1
CNP: 6081217010285, Găsit: True, Iterații: 1
CNP: 1860206014481, Găsit: True, Iterații: 1
CNP: 5061015016041, Găsit: True, Iterații: 1
CNP: 6020928011969, Găsit: True, Iterații: 1
CNP: 1950109013554, Găsit: True, Iterații: 1
CNP: 1980218010349, Găsit: True, Iterații: 1
CNP: 5060418015357, Găsit: True, Iterații: 1
CNP: 2711218013195, Găsit: True, Iterații: 1
CNP: 1590825010236, Găsit: True, Iterații: 1
CNP: 5010610010408, Găsit: True, Iterații: 1
CNP: 6001006011796, Găsit: True, Iterații: 1
CNP: 5101104016739, Găsit: True, Iterații: 1
CNP: 2991110011039, Găsit: True, Iterații: 1
CNP: 6100215015676, Găsit: True, Iterații: 1
CNP: 2860719017640, Găsit: True, Iterații: 1
CNP: 6131214017197, Găsit: True, Iterații: 1
CNP: 1571117019911, Găsit: True, Iterații: 1
CNP: 6020529014794, Găsit: True, Iterații: 1
CNP: 6021207018859, Găsit: True, Iterații: 1
CNP: 5040323016131, Găsit: True, Iterații: 1
CNP: 1950603011448, Găsit: True, Iterații: 1
CNP: 6030105019402, Găsit: True, Iterații: 1
CNP: 6060619019460, Găsit: True, Iterații: 1
CNP: 6010905016274, Găsit: True, Iterații: 1
CNP: 5040203010953, Găsit: True, Iterații: 1
CNP: 5070311016856, Găsit: True, Iterații: 1
CNP: 1720822017412, Găsit: True, Iterații: 1
CNP: 1560911016029, Găsit: True, Iterații: 1
CNP: 2700210015577, Găsit: True, Iterații: 1
CNP: 6091207017635, Găsit: True, Iterații: 1
CNP: 2980610018495, Găsit: True, Iterații: 1
CNP: 6070809014041, Găsit: True, Iterații: 1
CNP: 6010328010780, Găsit: True, Iterații: 1
CNP: 1771124016631, Găsit: True, Iterații: 1
CNP: 1970706017551, Găsit: True, Iterații: 1
CNP: 2740220017296, Găsit: True, Iterații: 1
CNP: 1450822018057, Găsit: True, Iterații: 1
CNP: 6090208015221, Găsit: True, Iterații: 1
CNP: 5001017013307, Găsit: True, Iterații: 1
CNP: 2860912017438, Găsit: True, Iterații: 1
CNP: 6011020019541, Găsit: True, Iterații: 1
CNP: 5020407018239, Găsit: True, Iterații: 1
CNP: 6021018014609, Găsit: True, Iterații: 1
CNP: 1970127015605, Găsit: True, Iterații: 1
CNP: 5040329011956, Găsit: True, Iterații: 1
CNP: 6180220016798, Găsit: True, Iterații: 1
CNP: 6051016010280, Găsit: True, Iterații: 1
CNP: 5060323018473, Găsit: True, Iterații: 1
CNP: 2960102012190, Găsit: True, Iterații: 1
CNP: 5000607015963, Găsit: True, Iterații: 1
CNP: 6060720010127, Găsit: True, Iterații: 1
CNP: 2700213013311, Găsit: True, Iterații: 1
CNP: 5080706013763, Găsit: True, Iterații: 1
CNP: 6061127019535, Găsit: True, Iterații: 1
CNP: 5070529012730, Găsit: True, Iterații: 1
CNP: 5070719016254, Găsit: True, Iterații: 1
CNP: 6071215013631, Găsit: True, Iterații: 1
CNP: 5020501018211, Găsit: True, Iterații: 1
CNP: 6031128018400, Găsit: True, Iterații: 1
CNP: 6070213019611, Găsit: True, Iterații: 1
CNP: 1700425011072, Găsit: True, Iterații: 1
CNP: 6070430016691, Găsit: True, Iterații: 1
CNP: 2980711013820, Găsit: True, Iterații: 1
CNP: 2730305019521, Găsit: True, Iterații: 1
CNP: 6071229018397, Găsit: True, Iterații: 1
CNP: 2340111019669, Găsit: True, Iterații: 1
CNP: 2850803016036, Găsit: True, Iterații: 1
CNP: 6010621013286, Găsit: True, Iterații: 1
CNP: 2950814018958, Găsit: True, Iterații: 1
